Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,628.0
185.0142,603.0
185.0875,673.0
185.1608,628.0
185.2341,684.0
185.3074,608.0
185.3807,703.0
185.454,630.0
185.5273,680.0
185.6006,614.0
185.6739,634.0
185.7472,615.0
185.8205,671.0
185.8938,638.0
185.9671,743.0
186.0403,591.0
186.1136,663.0
186.1869,639.0
186.2601,671.0
186.3334,591.0
186.4067,659.0
186.4799,601.0
186.5532,693.0
186.6265,613.0
186.6997,683.0
186.773,603.0
186.8462,716.0
186.9195,590.0
186.9928,628.0
187.066,601.0
187.1392,679.0
187.2125,618.0
187.2857,735.0
187.3589,676.0
187.4322,766.0
187.5054,711.0
187.5786,731.0
187.6519,731.0
187.7251,794.0
187.7983,771.0
187.8715,795.0
187.9447,703.0
188.018,783.0
188.0912,721.0
188.1644,805.0
188.2376,697.0
188.3108,757.0
188.384,689.0
188.4572,798.0
188.5304,770.0
188.6036,788.0
188.6768,770.0
188.75,822.0
188.8232,785.0
188.8963,813.0
188.9695,788.0
189.0427,839.0
189.1159,791.0
189.1891,912.0
189.2623,854.0
189.3354,842.0
189.4086,899.0
189.4818,991.0
189.5549,898.0
189.6281,947.0
189.7012,789.0
189.7744,885.0
189.8476,813.0
189.9207,879.0
189.9939,835.0
190.067,868.0
190.1402,864.0
190.2133,826.0
190.2864,763.0
190.3596,843.0
190.4327,814.0
190.5059,848.0
190.579,821.0
190.6521,857.0
190.7253,781.0
190.7984,899.0
190.8715,810.0
190.9446,886.0
191.0177,840.0
191.0908,902.0
191.164,871.0
191.2371,971.0
191.3102,965.0
191.3833,1052.0
191.4564,1033.0
191.5295,1021.0
191.6026,893.0
191.6757,1018.0
191.7488,932.0
191.8219,1042.0
191.895,896.0
191.968,976.0
192.0411,899.0
192.1142,988.0
192.1873,873.0
192.2604,1080.0
192.3334,922.0
192.4065,1045.0
192.4796,928.0
192.5527,1036.0
192.6257,1016.0
192.6988,1083.0
192.7718,994.0
192.8449,1044.0
192.918,976.0
192.991,1068.0
193.064,1009.0
193.1371,1099.0
193.2101,1026.0
193.2832,1024.0
193.3562,986.0
193.4292,956.0
193.5023,909.0
193.5753,1003.0
193.6484,978.0
193.7214,1127.0
193.7944,1038.0
193.8674,1084.0
193.9405,953.0
194.0135,1099.0
194.0865,919.0
194.1595,1069.0
194.2325,1010.0
194.3055,1076.0
194.3785,1001.0
194.4515,1111.0
194.5246,1024.0
194.5975,1077.0
194.6705,910.0
194.7435,976.0
194.8165,885.0
194.8895,1050.0
194.9625,1070.0
195.0355,1145.0
195.1085,1074.0
195.1815,1130.0
195.2544,1101.0
195.3274,1185.0
195.4004,1102.0
195.4734,1165.0
195.5463,993.0
195.6193,1138.0
195.6923,1056.0
195.7652,1127.0
195.8382,1138.0
195.9111,1180.0
195.9841,1099.0
196.057,1190.0
196.13,1043.0
196.2029,1075.0
196.2759,1002.0
196.3488,1079.0
196.4218,1063.0
196.4947,1083.0
196.5676,1037.0
196.6406,1099.0
196.7135,947.0
196.7864,1067.0
196.8593,979.0
196.9323,1044.0
197.0052,1019.0
197.0781,983.0
197.151,987.0
197.2239,983.0
197.2969,914.0
197.3697,1013.0
197.4427,927.0
197.5156,1015.0
197.5885,967.0
197.6614,995.0
197.7343,960.0
197.8072,1063.0
197.88,999.0
197.9529,1083.0
198.0258,971.0
198.0987,1074.0
198.1716,965.0
198.2445,1071.0
198.3173,1095.0
198.3902,1125.0
198.4631,1043.0
198.5359,1136.0
198.6088,1071.0
198.6817,1243.0
198.7545,1140.0
198.8274,1151.0
198.9003,1126.0
198.9731,1209.0
199.046,1163.0
199.1188,1258.0
199.1917,1221.0
199.2645,1291.0
199.3373,1164.0
199.4102,1279.0
199.483,1119.0
199.5559,1160.0
199.6287,1127.0
199.7015,1146.0
199.7744,1073.0
199.8472,1075.0
199.92,1166.0
199.9928,1243.0
200.0656,1203.0
200.1385,1212.0
200.2113,1053.0
200.2841,1115.0
200.3569,1019.0
200.4297,1039.0
200.5025,970.0
200.5753,1110.0
200.6481,1019.0
200.7209,1051.0
200.7937,1031.0
200.8665,1035.0
200.9393,961.0
201.0121,1113.0
201.0848,1019.0
201.1576,1191.0
201.2304,1019.0
201.3032,1114.0
201.3759,1038.0
201.4487,1067.0
201.5215,1019.0
201.5943,1125.0
201.667,1039.0
201.7398,1105.0
201.8125,961.0
201.8853,1079.0
201.958,1032.0
202.0308,1105.0
202.1035,1102.0
202.1763,1146.0
202.249,987.0
202.3218,1066.0
202.3945,1002.0
202.4673,1127.0
202.54,1053.0
202.6127,1185.0
202.6855,1047.0
202.7582,1085.0
202.8309,977.0
202.9036,1110.0
202.9764,970.0
203.0491,1107.0
203.1218,998.0
203.1945,1096.0
203.2672,1151.0
203.3399,1189.0
203.4126,1067.0
203.4853,1187.0
203.558,1050.0
203.6307,1191.0
203.7034,1150.0
203.7761,1213.0
203.8488,1129.0
203.9215,1227.0
203.9942,1095.0
204.0669,1219.0
204.1395,1180.0
204.2122,1224.0
204.2849,1083.0
204.3576,1183.0
204.4302,1143.0
204.5029,1182.0
204.5756,1092.0
204.6482,1085.0
204.7209,1083.0
204.7935,1161.0
204.8662,1031.0
204.9389,1164.0
205.0115,1088.0
205.0842,1247.0
205.1568,1216.0
205.2294,1203.0
205.3021,1162.0
205.3747,1176.0
205.4474,1165.0
205.52,1214.0
205.5926,1189.0
205.6653,1277.0
205.7379,1240.0
205.8105,1312.0
205.8831,1319.0
205.9557,1344.0
206.0284,1272.0
206.101,1382.0
206.1736,1440.0
206.2462,1557.0
206.3188,1410.0
206.3914,1586.0
206.464,1673.0
206.5366,2100.0
206.6092,2178.0
206.6818,2255.0
206.7544,2079.0
206.827,1960.0
206.8996,1618.0
