Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,650.0
185.0142,579.0
185.0875,687.0
185.1608,634.0
185.2341,686.0
185.3074,567.0
185.3807,751.0
185.454,641.0
185.5273,695.0
185.6006,627.0
185.6739,667.0
185.7472,617.0
185.8205,706.0
185.8938,671.0
185.9671,731.0
186.0403,623.0
186.1136,686.0
186.1869,617.0
186.2601,743.0
186.3334,619.0
186.4067,727.0
186.4799,573.0
186.5532,698.0
186.6265,629.0
186.6997,705.0
186.773,659.0
186.8462,686.0
186.9195,647.0
186.9928,698.0
187.066,652.0
187.1392,695.0
187.2125,639.0
187.2857,705.0
187.3589,649.0
187.4322,726.0
187.5054,659.0
187.5786,701.0
187.6519,646.0
187.7251,718.0
187.7983,697.0
187.8715,739.0
187.9447,618.0
188.018,721.0
188.0912,637.0
188.1644,742.0
188.2376,593.0
188.3108,727.0
188.384,666.0
188.4572,704.0
188.5304,721.0
188.6036,690.0
188.6768,649.0
188.75,743.0
188.8232,670.0
188.8963,686.0
188.9695,657.0
189.0427,694.0
189.1159,661.0
189.1891,763.0
189.2623,675.0
189.3354,730.0
189.4086,707.0
189.4818,738.0
189.5549,675.0
189.6281,731.0
189.7012,689.0
189.7744,699.0
189.8476,663.0
189.9207,773.0
189.9939,695.0
190.067,734.0
190.1402,685.0
190.2133,735.0
190.2864,694.0
190.3596,777.0
190.4327,655.0
190.5059,740.0
190.579,681.0
190.6521,747.0
190.7253,668.0
190.7984,745.0
190.8715,686.0
190.9446,752.0
191.0177,659.0
191.0908,782.0
191.164,706.0
191.2371,759.0
191.3102,708.0
191.3833,751.0
191.4564,675.0
191.5295,803.0
191.6026,647.0
191.6757,794.0
191.7488,699.0
191.8219,755.0
191.895,687.0
191.968,751.0
192.0411,719.0
192.1142,785.0
192.1873,671.0
192.2604,787.0
192.3334,687.0
192.4065,775.0
192.4796,690.0
192.5527,771.0
192.6257,681.0
192.6988,795.0
192.7718,689.0
192.8449,735.0
192.918,689.0
192.991,770.0
193.064,743.0
193.1371,800.0
193.2101,715.0
193.2832,766.0
193.3562,699.0
193.4292,787.0
193.5023,654.0
193.5753,743.0
193.6484,711.0
193.7214,805.0
193.7944,715.0
193.8674,763.0
193.9405,709.0
194.0135,819.0
194.0865,738.0
194.1595,799.0
194.2325,765.0
194.3055,818.0
194.3785,785.0
194.4515,921.0
194.5246,813.0
194.5975,800.0
194.6705,735.0
194.7435,766.0
194.8165,702.0
194.8895,778.0
194.9625,728.0
195.0355,791.0
195.1085,719.0
195.1815,807.0
195.2544,703.0
195.3274,792.0
195.4004,727.0
195.4734,799.0
195.5463,719.0
195.6193,847.0
195.6923,750.0
195.7652,785.0
195.8382,733.0
195.9111,815.0
195.9841,721.0
196.057,815.0
196.13,752.0
196.2029,774.0
196.2759,749.0
196.3488,796.0
196.4218,749.0
196.4947,830.0
196.5676,781.0
196.6406,818.0
196.7135,706.0
196.7864,844.0
196.8593,703.0
196.9323,812.0
197.0052,823.0
197.0781,851.0
197.151,728.0
197.2239,791.0
197.2969,734.0
197.3697,849.0
197.4427,721.0
197.5156,818.0
197.5885,779.0
197.6614,809.0
197.7343,784.0
197.8072,968.0
197.88,949.0
197.9529,1187.0
198.0258,1156.0
198.0987,1020.0
198.1716,818.0
198.2445,800.0
198.3173,775.0
198.3902,754.0
198.4631,750.0
198.5359,857.0
198.6088,716.0
198.6817,867.0
198.7545,843.0
198.8274,851.0
198.9003,970.0
198.9731,1098.0
199.046,933.0
199.1188,943.0
199.1917,837.0
199.2645,855.0
199.3373,781.0
199.4102,788.0
199.483,751.0
199.5559,824.0
199.6287,815.0
199.7015,910.0
199.7744,910.0
199.8472,1087.0
199.92,1216.0
199.9928,1679.0
200.0656,1621.0
200.1385,1301.0
200.2113,905.0
200.2841,938.0
200.3569,765.0
200.4297,868.0
200.5025,726.0
200.5753,858.0
200.6481,789.0
200.7209,814.0
200.7937,768.0
200.8665,821.0
200.9393,741.0
201.0121,846.0
201.0848,747.0
201.1576,878.0
201.2304,728.0
201.3032,862.0
201.3759,853.0
201.4487,939.0
201.5215,881.0
201.5943,982.0
201.667,909.0
201.7398,926.0
201.8125,825.0
201.8853,844.0
201.958,743.0
202.0308,870.0
202.1035,759.0
202.1763,892.0
202.249,834.0
202.3218,895.0
202.3945,861.0
202.4673,1083.0
202.54,1140.0
202.6127,1393.0
202.6855,1049.0
202.7582,1036.0
202.8309,881.0
202.9036,918.0
202.9764,840.0
203.0491,976.0
203.1218,924.0
203.1945,1064.0
203.2672,1005.0
203.3399,1036.0
203.4126,1136.0
203.4853,1366.0
203.558,1614.0
203.6307,2252.0
203.7034,2232.0
203.7761,2180.0
203.8488,1647.0
203.9215,1279.0
203.9942,1010.0
204.0669,1090.0
204.1395,984.0
204.2122,1191.0
204.2849,1337.0
204.3576,1791.0
204.4302,2179.0
204.5029,1924.0
204.5756,1339.0
204.6482,1098.0
204.7209,941.0
204.7935,987.0
204.8662,846.0
204.9389,1019.0
205.0115,895.0
205.0842,948.0
205.1568,877.0
205.2294,959.0
205.3021,965.0
205.3747,1237.0
205.4474,1400.0
205.52,1892.0
205.5926,1805.0
205.6653,1426.0
205.7379,1032.0
205.8105,1074.0
205.8831,868.0
205.9557,936.0
206.0284,899.0
