Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,655.0
185.0142,592.0
185.0875,689.0
185.1608,633.0
185.2341,702.0
185.3074,597.0
185.3807,732.0
185.454,652.0
185.5273,682.0
185.6006,615.0
185.6739,634.0
185.7472,616.0
185.8205,674.0
185.8938,627.0
185.9671,713.0
186.0403,611.0
186.1136,660.0
186.1869,631.0
186.2601,691.0
186.3334,600.0
186.4067,675.0
186.4799,594.0
186.5532,703.0
186.6265,625.0
186.6997,670.0
186.773,609.0
186.8462,677.0
186.9195,651.0
186.9928,718.0
187.066,645.0
187.1392,696.0
187.2125,612.0
187.2857,709.0
187.3589,685.0
187.4322,730.0
187.5054,694.0
187.5786,738.0
187.6519,690.0
187.7251,784.0
187.7983,705.0
187.8715,803.0
187.9447,703.0
188.018,767.0
188.0912,674.0
188.1644,748.0
188.2376,649.0
188.3108,779.0
188.384,653.0
188.4572,743.0
188.5304,726.0
188.6036,772.0
188.6768,671.0
188.75,776.0
188.8232,705.0
188.8963,755.0
188.9695,714.0
189.0427,761.0
189.1159,736.0
189.1891,772.0
189.2623,727.0
189.3354,753.0
189.4086,732.0
189.4818,794.0
189.5549,708.0
189.6281,821.0
189.7012,710.0
189.7744,792.0
189.8476,721.0
189.9207,814.0
189.9939,746.0
190.067,801.0
190.1402,770.0
190.2133,722.0
190.2864,711.0
190.3596,809.0
190.4327,746.0
190.5059,779.0
190.579,737.0
190.6521,803.0
190.7253,760.0
190.7984,821.0
190.8715,745.0
190.9446,830.0
191.0177,783.0
191.0908,866.0
191.164,730.0
191.2371,858.0
191.3102,779.0
191.3833,831.0
191.4564,767.0
191.5295,827.0
191.6026,737.0
191.6757,859.0
191.7488,791.0
191.8219,891.0
191.895,833.0
191.968,876.0
192.0411,835.0
192.1142,895.0
192.1873,803.0
192.2604,934.0
192.3334,828.0
192.4065,895.0
192.4796,885.0
192.5527,961.0
192.6257,885.0
192.6988,952.0
192.7718,943.0
192.8449,1002.0
192.918,1026.0
192.991,1162.0
193.064,1270.0
193.1371,1343.0
193.2101,1305.0
193.2832,1327.0
193.3562,1375.0
193.4292,1405.0
193.5023,1389.0
193.5753,1528.0
193.6484,1519.0
193.7214,1477.0
193.7944,1256.0
193.8674,1278.0
193.9405,1068.0
194.0135,1183.0
194.0865,1024.0
194.1595,1158.0
194.2325,973.0
194.3055,1058.0
194.3785,985.0
194.4515,1092.0
194.5246,969.0
194.5975,1062.0
194.6705,967.0
194.7435,990.0
194.8165,884.0
194.8895,978.0
194.9625,907.0
195.0355,983.0
195.1085,917.0
195.1815,940.0
195.2544,909.0
195.3274,967.0
195.4004,927.0
195.4734,974.0
195.5463,866.0
195.6193,952.0
195.6923,953.0
195.7652,965.0
195.8382,893.0
195.9111,965.0
195.9841,872.0
196.057,1034.0
196.13,896.0
196.2029,960.0
196.2759,864.0
196.3488,916.0
196.4218,893.0
196.4947,1002.0
196.5676,898.0
196.6406,976.0
196.7135,856.0
196.7864,1000.0
196.8593,877.0
196.9323,921.0
197.0052,920.0
197.0781,1012.0
197.151,894.0
197.2239,956.0
197.2969,888.0
197.3697,996.0
197.4427,890.0
197.5156,979.0
197.5885,926.0
197.6614,1004.0
197.7343,874.0
197.8072,1059.0
197.88,905.0
197.9529,983.0
198.0258,990.0
198.0987,1057.0
198.1716,977.0
198.2445,1134.0
198.3173,1033.0
198.3902,1077.0
198.4631,1062.0
198.5359,1254.0
198.6088,1147.0
198.6817,1378.0
198.7545,1452.0
198.8274,1699.0
198.9003,1983.0
198.9731,2309.0
199.046,2217.0
199.1188,2136.0
