Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0300 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,612.0
185.0142,580.0
185.0875,663.0
185.1608,649.0
185.2341,668.0
185.3074,576.0
185.3807,692.0
185.454,623.0
185.5273,700.0
185.6006,624.0
185.6739,644.0
185.7472,590.0
185.8205,713.0
185.8938,612.0
185.9671,700.0
186.0403,610.0
186.1136,691.0
186.1869,584.0
186.2601,672.0
186.3334,578.0
186.4067,669.0
186.4799,603.0
186.5532,696.0
186.6265,644.0
186.6997,685.0
186.773,618.0
186.8462,671.0
186.9195,624.0
186.9928,662.0
187.066,616.0
187.1392,715.0
187.2125,639.0
187.2857,688.0
187.3589,669.0
187.4322,730.0
187.5054,671.0
187.5786,757.0
187.6519,720.0
187.7251,788.0
187.7983,711.0
187.8715,809.0
187.9447,742.0
188.018,830.0
188.0912,740.0
188.1644,809.0
188.2376,662.0
188.3108,773.0
188.384,689.0
188.4572,744.0
188.5304,754.0
188.6036,763.0
188.6768,748.0
188.75,792.0
188.8232,718.0
188.8963,779.0
188.9695,733.0
189.0427,802.0
189.1159,748.0
189.1891,799.0
189.2623,769.0
189.3354,804.0
189.4086,757.0
189.4818,834.0
189.5549,769.0
189.6281,878.0
189.7012,858.0
189.7744,940.0
189.8476,735.0
189.9207,882.0
189.9939,863.0
190.067,889.0
190.1402,888.0
190.2133,845.0
190.2864,787.0
190.3596,913.0
190.4327,898.0
190.5059,1040.0
190.579,1046.0
190.6521,1099.0
190.7253,1040.0
190.7984,1197.0
190.8715,1160.0
190.9446,1223.0
191.0177,1133.0
191.0908,1216.0
191.164,1054.0
191.2371,1036.0
191.3102,883.0
191.3833,970.0
191.4564,846.0
191.5295,899.0
191.6026,788.0
191.6757,909.0
191.7488,781.0
191.8219,841.0
191.895,833.0
191.968,834.0
192.0411,828.0
192.1142,848.0
192.1873,792.0
192.2604,878.0
192.3334,775.0
192.4065,932.0
192.4796,888.0
192.5527,916.0
192.6257,803.0
192.6988,911.0
192.7718,866.0
192.8449,914.0
192.918,840.0
192.991,947.0
193.064,905.0
193.1371,951.0
193.2101,897.0
193.2832,996.0
193.3562,1029.0
193.4292,1094.0
193.5023,1151.0
193.5753,1264.0
193.6484,1150.0
193.7214,1138.0
193.7944,997.0
193.8674,1149.0
193.9405,1080.0
194.0135,1295.0
194.0865,1297.0
194.1595,1496.0
194.2325,1408.0
194.3055,1416.0
194.3785,1249.0
194.4515,1310.0
194.5246,1368.0
194.5975,1374.0
194.6705,1372.0
