Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,671.0
185.0142,565.0
185.0875,705.0
185.1608,638.0
185.2341,698.0
185.3074,615.0
185.3807,734.0
185.454,650.0
185.5273,679.0
185.6006,647.0
185.6739,651.0
185.7472,639.0
185.8205,675.0
185.8938,635.0
185.9671,695.0
186.0403,597.0
186.1136,653.0
186.1869,581.0
186.2601,677.0
186.3334,613.0
186.4067,680.0
186.4799,588.0
186.5532,682.0
186.6265,626.0
186.6997,650.0
186.773,642.0
186.8462,704.0
186.9195,649.0
186.9928,663.0
187.066,619.0
187.1392,667.0
187.2125,618.0
187.2857,694.0
187.3589,635.0
187.4322,707.0
187.5054,647.0
187.5786,711.0
187.6519,665.0
187.7251,741.0
187.7983,697.0
187.8715,735.0
187.9447,651.0
188.018,714.0
188.0912,706.0
188.1644,724.0
188.2376,637.0
188.3108,729.0
188.384,623.0
188.4572,725.0
188.5304,672.0
188.6036,746.0
188.6768,680.0
188.75,737.0
188.8232,674.0
188.8963,734.0
188.9695,703.0
189.0427,742.0
189.1159,686.0
189.1891,775.0
189.2623,689.0
189.3354,761.0
189.4086,689.0
189.4818,765.0
189.5549,677.0
189.6281,748.0
189.7012,706.0
189.7744,756.0
189.8476,660.0
189.9207,736.0
189.9939,680.0
190.067,767.0
190.1402,722.0
190.2133,778.0
190.2864,706.0
190.3596,814.0
190.4327,679.0
190.5059,709.0
190.579,709.0
190.6521,767.0
190.7253,671.0
190.7984,755.0
190.8715,696.0
190.9446,756.0
191.0177,705.0
191.0908,759.0
191.164,707.0
191.2371,798.0
191.3102,736.0
191.3833,782.0
191.4564,731.0
191.5295,817.0
191.6026,699.0
191.6757,824.0
191.7488,685.0
191.8219,809.0
191.895,710.0
191.968,771.0
192.0411,726.0
192.1142,748.0
192.1873,668.0
192.2604,803.0
192.3334,713.0
192.4065,833.0
192.4796,756.0
192.5527,840.0
192.6257,717.0
192.6988,760.0
192.7718,756.0
192.8449,776.0
192.918,744.0
192.991,810.0
193.064,758.0
193.1371,822.0
193.2101,738.0
193.2832,780.0
193.3562,747.0
193.4292,777.0
193.5023,737.0
193.5753,805.0
193.6484,740.0
193.7214,801.0
193.7944,764.0
193.8674,830.0
193.9405,758.0
194.0135,826.0
194.0865,732.0
194.1595,858.0
194.2325,755.0
194.3055,891.0
194.3785,731.0
194.4515,786.0
194.5246,767.0
194.5975,849.0
194.6705,721.0
194.7435,845.0
194.8165,743.0
194.8895,857.0
194.9625,778.0
195.0355,848.0
195.1085,822.0
195.1815,925.0
195.2544,874.0
195.3274,939.0
195.4004,826.0
195.4734,833.0
195.5463,788.0
195.6193,905.0
195.6923,801.0
195.7652,847.0
195.8382,770.0
195.9111,848.0
195.9841,746.0
196.057,878.0
196.13,787.0
196.2029,833.0
196.2759,840.0
196.3488,893.0
196.4218,829.0
196.4947,955.0
196.5676,844.0
196.6406,876.0
196.7135,740.0
196.7864,832.0
196.8593,725.0
196.9323,818.0
197.0052,816.0
197.0781,848.0
197.151,768.0
197.2239,832.0
197.2969,775.0
197.3697,864.0
197.4427,724.0
197.5156,878.0
197.5885,810.0
197.6614,879.0
197.7343,816.0
197.8072,892.0
197.88,769.0
197.9529,865.0
198.0258,811.0
198.0987,916.0
198.1716,850.0
198.2445,890.0
198.3173,780.0
198.3902,839.0
198.4631,726.0
198.5359,873.0
198.6088,727.0
