Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,684.0
185.0142,616.0
185.0875,671.0
185.1608,614.0
185.2341,704.0
185.3074,600.0
185.3807,706.0
185.454,671.0
185.5273,667.0
185.6006,638.0
185.6739,644.0
185.7472,627.0
185.8205,677.0
185.8938,603.0
185.9671,719.0
186.0403,596.0
186.1136,687.0
186.1869,578.0
186.2601,683.0
186.3334,619.0
186.4067,662.0
186.4799,579.0
186.5532,661.0
186.6265,647.0
186.6997,681.0
186.773,637.0
186.8462,675.0
186.9195,608.0
186.9928,707.0
187.066,620.0
187.1392,684.0
187.2125,631.0
187.2857,776.0
187.3589,667.0
187.4322,740.0
187.5054,680.0
187.5786,791.0
187.6519,730.0
187.7251,799.0
187.7983,754.0
187.8715,824.0
187.9447,739.0
188.018,823.0
188.0912,767.0
188.1644,777.0
188.2376,706.0
188.3108,789.0
188.384,727.0
188.4572,767.0
188.5304,754.0
188.6036,837.0
188.6768,796.0
188.75,867.0
188.8232,775.0
188.8963,875.0
188.9695,800.0
189.0427,936.0
189.1159,855.0
189.1891,927.0
189.2623,905.0
189.3354,968.0
189.4086,938.0
189.4818,1057.0
189.5549,1047.0
189.6281,994.0
189.7012,848.0
189.7744,949.0
189.8476,846.0
189.9207,941.0
189.9939,877.0
190.067,910.0
190.1402,868.0
190.2133,861.0
190.2864,832.0
190.3596,914.0
190.4327,825.0
190.5059,888.0
190.579,804.0
190.6521,920.0
190.7253,847.0
190.7984,888.0
190.8715,858.0
190.9446,980.0
191.0177,890.0
191.0908,1019.0
191.164,984.0
191.2371,1067.0
191.3102,1094.0
191.3833,1257.0
191.4564,1159.0
191.5295,1194.0
191.6026,1023.0
191.6757,1147.0
191.7488,1070.0
191.8219,1063.0
191.895,977.0
191.968,1025.0
192.0411,1019.0
192.1142,1091.0
192.1873,1057.0
192.2604,1210.0
192.3334,1028.0
192.4065,1151.0
192.4796,1053.0
192.5527,1208.0
192.6257,1197.0
192.6988,1178.0
192.7718,1075.0
192.8449,1118.0
192.918,1146.0
192.991,1202.0
193.064,1163.0
193.1371,1215.0
193.2101,1037.0
193.2832,1039.0
193.3562,927.0
193.4292,995.0
193.5023,1029.0
193.5753,1196.0
193.6484,1155.0
193.7214,1265.0
193.7944,1135.0
193.8674,1222.0
193.9405,1096.0
194.0135,1149.0
194.0865,1040.0
194.1595,1127.0
194.2325,1069.0
194.3055,1172.0
194.3785,1120.0
194.4515,1148.0
194.5246,1103.0
194.5975,1114.0
194.6705,1034.0
194.7435,1078.0
194.8165,1104.0
194.8895,1243.0
194.9625,1247.0
195.0355,1389.0
195.1085,1353.0
195.1815,1472.0
195.2544,1411.0
195.3274,1511.0
195.4004,1356.0
195.4734,1294.0
195.5463,1106.0
195.6193,1249.0
195.6923,1201.0
195.7652,1312.0
195.8382,1367.0
195.9111,1407.0
195.9841,1352.0
196.057,1366.0
196.13,1260.0
196.2029,1289.0
196.2759,1205.0
196.3488,1338.0
196.4218,1309.0
196.4947,1318.0
196.5676,1198.0
196.6406,1202.0
196.7135,1073.0
196.7864,1152.0
196.8593,1025.0
196.9323,1021.0
197.0052,967.0
197.0781,1018.0
197.151,962.0
197.2239,1042.0
197.2969,968.0
197.3697,1081.0
197.4427,1005.0
197.5156,1117.0
197.5885,1051.0
197.6614,1134.0
197.7343,960.0
197.8072,1114.0
197.88,1044.0
197.9529,1045.0
198.0258,1023.0
198.0987,1200.0
