Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,682.0
185.0142,625.0
185.0875,668.0
185.1608,664.0
185.2341,692.0
185.3074,591.0
185.3807,710.0
185.454,602.0
185.5273,674.0
185.6006,644.0
185.6739,677.0
185.7472,629.0
185.8205,701.0
185.8938,645.0
185.9671,714.0
186.0403,596.0
186.1136,678.0
186.1869,614.0
186.2601,692.0
186.3334,597.0
186.4067,682.0
186.4799,621.0
186.5532,701.0
186.6265,654.0
186.6997,714.0
186.773,629.0
186.8462,690.0
186.9195,644.0
186.9928,657.0
187.066,609.0
187.1392,698.0
187.2125,621.0
187.2857,708.0
187.3589,636.0
187.4322,706.0
187.5054,675.0
187.5786,732.0
187.6519,658.0
187.7251,724.0
187.7983,635.0
187.8715,747.0
187.9447,664.0
188.018,731.0
188.0912,650.0
188.1644,695.0
188.2376,631.0
188.3108,712.0
188.384,647.0
188.4572,683.0
188.5304,709.0
188.6036,739.0
188.6768,688.0
188.75,737.0
188.8232,655.0
188.8963,694.0
188.9695,661.0
189.0427,708.0
189.1159,648.0
189.1891,719.0
189.2623,711.0
189.3354,732.0
189.4086,712.0
189.4818,738.0
189.5549,675.0
189.6281,743.0
189.7012,678.0
189.7744,780.0
189.8476,683.0
189.9207,717.0
189.9939,695.0
190.067,723.0
190.1402,698.0
190.2133,707.0
190.2864,672.0
190.3596,791.0
190.4327,667.0
190.5059,753.0
190.579,695.0
190.6521,744.0
190.7253,689.0
190.7984,725.0
190.8715,660.0
190.9446,735.0
191.0177,676.0
191.0908,770.0
191.164,700.0
191.2371,768.0
191.3102,695.0
191.3833,756.0
191.4564,699.0
191.5295,776.0
191.6026,684.0
191.6757,843.0
191.7488,676.0
191.8219,759.0
191.895,744.0
191.968,770.0
192.0411,711.0
192.1142,798.0
192.1873,671.0
192.2604,808.0
192.3334,695.0
192.4065,793.0
192.4796,711.0
192.5527,789.0
192.6257,654.0
192.6988,761.0
192.7718,716.0
192.8449,743.0
192.918,714.0
192.991,779.0
193.064,748.0
193.1371,812.0
193.2101,723.0
193.2832,759.0
193.3562,683.0
193.4292,784.0
193.5023,708.0
193.5753,781.0
193.6484,691.0
193.7214,813.0
193.7944,694.0
193.8674,848.0
193.9405,646.0
194.0135,833.0
194.0865,696.0
194.1595,817.0
194.2325,724.0
194.3055,825.0
194.3785,842.0
194.4515,938.0
194.5246,832.0
194.5975,880.0
194.6705,684.0
194.7435,793.0
194.8165,699.0
194.8895,816.0
194.9625,732.0
195.0355,812.0
195.1085,712.0
195.1815,837.0
195.2544,768.0
195.3274,790.0
195.4004,716.0
195.4734,828.0
195.5463,728.0
195.6193,808.0
195.6923,779.0
195.7652,776.0
195.8382,730.0
195.9111,826.0
195.9841,760.0
196.057,849.0
196.13,774.0
196.2029,817.0
196.2759,721.0
196.3488,766.0
196.4218,772.0
196.4947,839.0
196.5676,726.0
196.6406,864.0
196.7135,771.0
196.7864,846.0
196.8593,747.0
196.9323,829.0
197.0052,822.0
197.0781,871.0
197.151,725.0
197.2239,799.0
197.2969,724.0
197.3697,819.0
197.4427,701.0
197.5156,846.0
197.5885,779.0
197.6614,816.0
197.7343,783.0
197.8072,942.0
197.88,1015.0
197.9529,1311.0
198.0258,1282.0
198.0987,1077.0
198.1716,803.0
198.2445,875.0
198.3173,779.0
198.3902,827.0
198.4631,716.0
198.5359,857.0
198.6088,715.0
198.6817,887.0
198.7545,803.0
198.8274,898.0
198.9003,1004.0
198.9731,1213.0
199.046,997.0
199.1188,929.0
199.1917,827.0
199.2645,894.0
199.3373,802.0
199.4102,862.0
199.483,816.0
199.5559,855.0
199.6287,775.0
199.7015,973.0
199.7744,939.0
199.8472,1102.0
199.92,1293.0
199.9928,1807.0
200.0656,1760.0
200.1385,1353.0
200.2113,1003.0
200.2841,960.0
200.3569,817.0
200.4297,922.0
200.5025,816.0
200.5753,897.0
200.6481,768.0
200.7209,866.0
200.7937,801.0
200.8665,796.0
200.9393,760.0
201.0121,858.0
201.0848,785.0
201.1576,886.0
201.2304,790.0
201.3032,938.0
201.3759,895.0
201.4487,954.0
201.5215,887.0
201.5943,1011.0
201.667,965.0
201.7398,1007.0
201.8125,867.0
201.8853,895.0
201.958,783.0
202.0308,894.0
202.1035,851.0
202.1763,891.0
202.249,869.0
202.3218,997.0
202.3945,887.0
202.4673,1127.0
202.54,1281.0
202.6127,1584.0
202.6855,1234.0
202.7582,1065.0
202.8309,927.0
202.9036,952.0
202.9764,870.0
203.0491,1071.0
203.1218,1018.0
203.1945,1159.0
203.2672,1096.0
203.3399,1207.0
203.4126,1211.0
203.4853,1485.0
203.558,1787.0
203.6307,2554.0
203.7034,2431.0
203.7761,2463.0
203.8488,1708.0
203.9215,1409.0
203.9942,1163.0
204.0669,1149.0
204.1395,1103.0
204.2122,1272.0
204.2849,1466.0
204.3576,1935.0
204.4302,2344.0
204.5029,2109.0
204.5756,1404.0
204.6482,1171.0
204.7209,981.0
204.7935,1086.0
204.8662,972.0
204.9389,1014.0
205.0115,907.0
205.0842,1026.0
205.1568,947.0
205.2294,1050.0
205.3021,1105.0
205.3747,1307.0
205.4474,1605.0
205.52,2157.0
205.5926,2119.0
205.6653,1586.0
205.7379,1153.0
205.8105,1028.0
205.8831,952.0
205.9557,935.0
206.0284,915.0
206.101,968.0
206.1736,880.0
206.2462,964.0
206.3188,903.0
206.3914,941.0
206.464,884.0
206.5366,948.0
206.6092,826.0
206.6818,953.0
206.7544,898.0
206.827,946.0
206.8996,840.0
206.9721,859.0
207.0447,808.0
207.1173,891.0
207.1899,835.0
207.2625,936.0
207.335,823.0
207.4076,920.0
207.4802,853.0
207.5527,941.0
207.6253,856.0
207.6978,911.0
207.7704,908.0
207.843,940.0
207.9155,1024.0
207.9881,1098.0
208.0606,983.0
208.1331,1040.0
208.2057,948.0
208.2782,1022.0
208.3508,961.0
208.4233,1043.0
208.4958,950.0
208.5684,1110.0
208.6409,1077.0
208.7134,1132.0
208.7859,1099.0
208.8584,1279.0
208.931,1279.0
209.0035,1204.0
209.076,1074.0
209.1485,1153.0
209.221,967.0
209.2935,1029.0
209.366,978.0
209.4385,1087.0
209.511,1024.0
209.5835,1057.0
209.656,988.0
209.7285,1067.0
209.801,1029.0
209.8735,1214.0
209.9459,1230.0
210.0184,1232.0
210.0909,1095.0
210.1634,1220.0
210.2358,1061.0
210.3083,1245.0
210.3808,1298.0
210.4532,1761.0
210.5257,2076.0
210.5982,1940.0
210.6706,1386.0
210.7431,1197.0
210.8155,1100.0
210.888,1172.0
210.9604,1160.0
211.0329,1379.0
211.1053,1578.0
211.1777,2164.0
211.2502,2972.0
211.3226,2604.0
211.3951,1891.0
211.4675,1505.0
211.5399,1318.0
211.6123,1386.0
211.6847,1294.0
211.7572,1533.0
211.8296,1622.0
211.902,1733.0
211.9744,1513.0
212.0468,1531.0
212.1192,1482.0
212.1917,1793.0
212.264,2300.0
212.3364,3106.0
212.4088,2927.0
212.4812,2441.0
212.5536,2390.0
212.626,3056.0
212.6984,2685.0
212.7708,2003.0
212.8432,1476.0
212.9155,1393.0
212.9879,1300.0
213.0603,1378.0
213.1326,1413.0
213.205,1570.0
213.2774,1604.0
213.3498,1960.0
213.4221,2319.0
213.4945,3148.0
213.5668,3907.0
213.6392,4858.0
213.7115,4060.0
213.7839,2991.0
213.8562,2148.0
213.9286,1715.0
214.0009,1477.0
214.0732,1382.0
214.1456,1295.0
214.2179,1304.0
214.2903,1223.0
214.3626,1266.0
214.4349,1163.0
214.5072,1239.0
214.5796,1192.0
214.6519,1341.0
214.7242,1411.0
214.7965,1621.0
214.8688,2009.0
214.9411,2510.0
215.0134,2126.0
215.0857,1687.0
215.158,1356.0
215.2303,1310.0
215.3026,1331.0
215.3749,1267.0
215.4472,1177.0
215.5195,1184.0
215.5918,1001.0
215.6641,1113.0
215.7363,1079.0
215.8086,1062.0
215.8809,978.0
215.9532,1090.0
216.0254,1020.0
216.0977,1099.0
216.17,1049.0
216.2422,1265.0
216.3145,1167.0
216.3867,1266.0
216.459,1155.0
216.5313,1334.0
216.6035,1324.0
216.6758,1261.0
216.748,989.0
216.8202,1107.0
216.8925,979.0
216.9647,1144.0
217.037,1020.0
217.1092,1100.0
217.1814,1009.0
217.2536,1183.0
217.3259,1124.0
217.3981,1212.0
217.4703,1260.0
217.5425,1534.0
217.6147,1601.0
217.687,1754.0
217.7592,1824.0
217.8314,2246.0
217.9035,2987.0
217.9758,3764.0
218.048,3449.0
218.1201,2462.0
218.1924,1949.0
218.2645,1841.0
218.3367,1476.0
218.4089,1420.0
218.4811,1309.0
218.5533,1358.0
218.6255,1328.0
218.6976,1464.0
218.7698,1606.0
218.842,1972.0
218.9142,2463.0
218.9863,3478.0
219.0585,3460.0
219.1306,3585.0
219.2028,4162.0
219.2749,4913.0
219.3471,3949.0
219.4193,2856.0
219.4914,2110.0
219.5636,1887.0
219.6357,1904.0
219.7078,1962.0
219.78,1902.0
219.8521,2007.0
219.9242,2361.0
219.9964,2774.0
220.0685,2611.0
220.1406,2237.0
220.2128,1851.0
220.2849,1602.0
220.357,1503.0
220.4291,1519.0
220.5012,1376.0
220.5733,1459.0
220.6454,1367.0
220.7175,1493.0
220.7896,1571.0
220.8617,1818.0
