Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,644.0
185.0142,626.0
185.0875,685.0
185.1608,688.0
185.2341,717.0
185.3074,592.0
185.3807,707.0
185.454,628.0
185.5273,720.0
185.6006,644.0
185.6739,670.0
185.7472,617.0
185.8205,694.0
185.8938,652.0
185.9671,748.0
186.0403,597.0
186.1136,684.0
186.1869,589.0
186.2601,686.0
186.3334,622.0
186.4067,678.0
186.4799,608.0
186.5532,708.0
186.6265,645.0
186.6997,701.0
186.773,631.0
186.8462,716.0
186.9195,654.0
186.9928,720.0
187.066,630.0
187.1392,707.0
187.2125,640.0
187.2857,745.0
187.3589,722.0
187.4322,789.0
187.5054,757.0
187.5786,766.0
187.6519,732.0
187.7251,863.0
187.7983,730.0
187.8715,836.0
187.9447,789.0
188.018,884.0
188.0912,725.0
188.1644,829.0
188.2376,692.0
188.3108,794.0
188.384,704.0
188.4572,810.0
188.5304,820.0
188.6036,852.0
188.6768,789.0
188.75,862.0
188.8232,811.0
188.8963,872.0
188.9695,794.0
189.0427,866.0
189.1159,803.0
189.1891,899.0
189.2623,858.0
189.3354,929.0
189.4086,947.0
189.4818,951.0
189.5549,989.0
189.6281,997.0
189.7012,894.0
189.7744,919.0
189.8476,879.0
189.9207,896.0
189.9939,862.0
190.067,909.0
190.1402,873.0
190.2133,883.0
190.2864,796.0
190.3596,913.0
190.4327,820.0
190.5059,846.0
190.579,855.0
190.6521,898.0
190.7253,836.0
190.7984,910.0
190.8715,831.0
190.9446,929.0
191.0177,879.0
191.0908,934.0
191.164,919.0
191.2371,1025.0
191.3102,1014.0
191.3833,1177.0
191.4564,1089.0
191.5295,1073.0
191.6026,1002.0
191.6757,1033.0
191.7488,978.0
191.8219,1030.0
191.895,954.0
191.968,1047.0
192.0411,920.0
192.1142,977.0
192.1873,973.0
192.2604,1097.0
192.3334,977.0
192.4065,1054.0
192.4796,962.0
192.5527,1174.0
192.6257,1154.0
192.6988,1122.0
192.7718,1017.0
192.8449,1041.0
192.918,967.0
192.991,1125.0
193.064,1091.0
193.1371,1156.0
193.2101,1056.0
193.2832,1099.0
193.3562,1012.0
193.4292,1019.0
193.5023,976.0
193.5753,1110.0
