Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,663.0
185.0142,624.0
185.0875,676.0
185.1608,622.0
185.2341,695.0
185.3074,617.0
185.3807,684.0
185.454,604.0
185.5273,697.0
185.6006,631.0
185.6739,654.0
185.7472,620.0
185.8205,706.0
185.8938,594.0
185.9671,719.0
186.0403,617.0
186.1136,658.0
186.1869,613.0
186.2601,701.0
186.3334,607.0
186.4067,680.0
186.4799,581.0
186.5532,652.0
186.6265,582.0
186.6997,729.0
186.773,626.0
186.8462,688.0
186.9195,670.0
186.9928,661.0
187.066,640.0
187.1392,695.0
187.2125,652.0
187.2857,765.0
187.3589,626.0
187.4322,782.0
187.5054,739.0
187.5786,748.0
187.6519,752.0
187.7251,867.0
187.7983,773.0
187.8715,827.0
187.9447,706.0
188.018,850.0
188.0912,755.0
188.1644,812.0
188.2376,705.0
188.3108,787.0
188.384,749.0
188.4572,793.0
188.5304,780.0
188.6036,824.0
188.6768,803.0
188.75,842.0
188.8232,810.0
188.8963,858.0
188.9695,802.0
189.0427,889.0
189.1159,821.0
189.1891,897.0
189.2623,909.0
189.3354,895.0
189.4086,926.0
189.4818,1012.0
189.5549,950.0
189.6281,1016.0
189.7012,903.0
189.7744,913.0
189.8476,868.0
189.9207,943.0
189.9939,918.0
190.067,947.0
190.1402,884.0
190.2133,882.0
190.2864,801.0
190.3596,905.0
190.4327,833.0
190.5059,858.0
190.579,907.0
190.6521,884.0
190.7253,864.0
190.7984,924.0
190.8715,871.0
190.9446,933.0
191.0177,916.0
191.0908,1002.0
191.164,894.0
191.2371,1049.0
191.3102,1028.0
191.3833,1172.0
191.4564,1099.0
191.5295,1059.0
191.6026,968.0
191.6757,1128.0
191.7488,976.0
191.8219,1063.0
191.895,941.0
191.968,958.0
192.0411,972.0
192.1142,1052.0
192.1873,913.0
192.2604,1110.0
192.3334,1001.0
192.4065,1124.0
192.4796,1000.0
192.5527,1138.0
192.6257,1139.0
192.6988,1138.0
192.7718,1056.0
192.8449,1090.0
192.918,1041.0
192.991,1205.0
193.064,1133.0
193.1371,1164.0
193.2101,1135.0
193.2832,1136.0
193.3562,1048.0
193.4292,1064.0
193.5023,1018.0
193.5753,1181.0
193.6484,1072.0
193.7214,1166.0
193.7944,1076.0
193.8674,1177.0
193.9405,1046.0
194.0135,1134.0
194.0865,1061.0
194.1595,1156.0
194.2325,1048.0
194.3055,1141.0
194.3785,1097.0
194.4515,1102.0
194.5246,1076.0
194.5975,1138.0
194.6705,960.0
194.7435,1046.0
194.8165,1025.0
194.8895,1130.0
194.9625,1095.0
195.0355,1208.0
195.1085,1213.0
195.1815,1270.0
195.2544,1239.0
195.3274,1303.0
195.4004,1202.0
195.4734,1294.0
195.5463,1099.0
195.6193,1153.0
195.6923,1139.0
195.7652,1285.0
195.8382,1213.0
195.9111,1279.0
195.9841,1150.0
196.057,1277.0
196.13,1158.0
196.2029,1192.0
196.2759,1125.0
196.3488,1221.0
196.4218,1148.0
196.4947,1261.0
196.5676,1130.0
196.6406,1198.0
196.7135,1040.0
196.7864,1178.0
196.8593,1000.0
196.9323,1093.0
197.0052,1079.0
197.0781,1098.0
197.151,1015.0
197.2239,1044.0
197.2969,990.0
197.3697,1045.0
197.4427,959.0
197.5156,1091.0
197.5885,1048.0
197.6614,1083.0
197.7343,994.0
197.8072,1057.0
197.88,1047.0
197.9529,1116.0
198.0258,1031.0
198.0987,1139.0
198.1716,1128.0
198.2445,1161.0
198.3173,1094.0
198.3902,1211.0
198.4631,1093.0
198.5359,1250.0
198.6088,1082.0
198.6817,1301.0
198.7545,1269.0
198.8274,1264.0
198.9003,1183.0
198.9731,1245.0
199.046,1340.0
199.1188,1494.0
199.1917,1426.0
199.2645,1403.0
199.3373,1290.0
199.4102,1298.0
199.483,1247.0
199.5559,1257.0
199.6287,1237.0
199.7015,1163.0
199.7744,1147.0
199.8472,1245.0
199.92,1198.0
199.9928,1288.0
200.0656,1347.0
200.1385,1367.0
200.2113,1166.0
200.2841,1183.0
200.3569,1032.0
200.4297,1165.0
200.5025,1045.0
200.5753,1143.0
200.6481,1071.0
200.7209,1090.0
200.7937,1116.0
200.8665,1108.0
200.9393,1071.0
201.0121,1171.0
201.0848,1091.0
201.1576,1292.0
201.2304,1128.0
201.3032,1203.0
201.3759,1085.0
201.4487,1155.0
201.5215,1070.0
201.5943,1140.0
201.667,1093.0
201.7398,1158.0
201.8125,1069.0
201.8853,1215.0
201.958,1136.0
202.0308,1216.0
202.1035,1117.0
202.1763,1192.0
202.249,1105.0
202.3218,1156.0
202.3945,1108.0
202.4673,1148.0
202.54,1118.0
202.6127,1232.0
202.6855,1100.0
202.7582,1180.0
202.8309,1068.0
202.9036,1091.0
202.9764,1074.0
203.0491,1152.0
203.1218,1110.0
203.1945,1142.0
203.2672,1205.0
203.3399,1255.0
203.4126,1178.0
203.4853,1241.0
203.558,1209.0
203.6307,1242.0
203.7034,1257.0
203.7761,1307.0
203.8488,1294.0
203.9215,1278.0
203.9942,1199.0
204.0669,1334.0
204.1395,1441.0
204.2122,1311.0
204.2849,1279.0
204.3576,1261.0
204.4302,1231.0
204.5029,1332.0
204.5756,1205.0
204.6482,1207.0
204.7209,1074.0
204.7935,1231.0
204.8662,1134.0
204.9389,1234.0
205.0115,1211.0
205.0842,1319.0
205.1568,1385.0
205.2294,1299.0
205.3021,1307.0
205.3747,1317.0
205.4474,1275.0
205.52,1380.0
205.5926,1339.0
205.6653,1547.0
205.7379,1432.0
205.8105,1559.0
205.8831,1474.0
205.9557,1491.0
206.0284,1395.0
206.101,1512.0
206.1736,1531.0
206.2462,1711.0
206.3188,1637.0
206.3914,1749.0
206.464,1966.0
206.5366,2323.0
206.6092,2627.0
206.6818,2590.0
206.7544,2492.0
206.827,2219.0
206.8996,1747.0
206.9721,1675.0
207.0447,1539.0
207.1173,1432.0
207.1899,1341.0
207.2625,1339.0
207.335,1227.0
207.4076,1359.0
207.4802,1222.0
207.5527,1364.0
207.6253,1255.0
207.6978,1341.0
207.7704,1399.0
207.843,1603.0
207.9155,1642.0
207.9881,1753.0
208.0606,1514.0
208.1331,1481.0
208.2057,1325.0
208.2782,1383.0
208.3508,1412.0
208.4233,1491.0
208.4958,1478.0
208.5684,1504.0
208.6409,1419.0
208.7134,1540.0
208.7859,1601.0
208.8584,1691.0
208.931,1732.0
209.0035,1933.0
209.076,1754.0
209.1485,1656.0
209.221,1415.0
209.2935,1400.0
209.366,1424.0
209.4385,1495.0
209.511,1320.0
209.5835,1445.0
209.656,1446.0
209.7285,1624.0
209.801,1643.0
209.8735,1618.0
209.9459,1430.0
210.0184,1425.0
210.0909,1334.0
210.1634,1343.0
210.2358,1283.0
210.3083,1369.0
210.3808,1350.0
210.4532,1395.0
210.5257,1283.0
210.5982,1327.0
210.6706,1318.0
210.7431,1447.0
210.8155,1469.0
210.888,1417.0
210.9604,1391.0
211.0329,1383.0
211.1053,1295.0
211.1777,1374.0
211.2502,1266.0
211.3226,1295.0
211.3951,1193.0
211.4675,1259.0
211.5399,1165.0
211.6123,1317.0
211.6847,1247.0
211.7572,1394.0
211.8296,1361.0
211.902,1416.0
211.9744,1318.0
212.0468,1251.0
212.1192,1149.0
212.1917,1258.0
212.264,1174.0
212.3364,1275.0
212.4088,1177.0
212.4812,1272.0
212.5536,1207.0
212.626,1329.0
212.6984,1193.0
212.7708,1210.0
212.8432,1210.0
212.9155,1255.0
212.9879,1176.0
213.0603,1278.0
213.1326,1257.0
213.205,1323.0
213.2774,1171.0
213.3498,1208.0
213.4221,1219.0
213.4945,1288.0
213.5668,1363.0
213.6392,1585.0
213.7115,1370.0
213.7839,1371.0
213.8562,1238.0
213.9286,1225.0
214.0009,1220.0
214.0732,1297.0
214.1456,1231.0
214.2179,1359.0
214.2903,1306.0
214.3626,1366.0
214.4349,1336.0
214.5072,1345.0
214.5796,1213.0
214.6519,1343.0
214.7242,1257.0
214.7965,1348.0
214.8688,1294.0
214.9411,1318.0
215.0134,1295.0
215.0857,1460.0
215.158,1392.0
215.2303,1361.0
215.3026,1321.0
215.3749,1295.0
215.4472,1236.0
215.5195,1364.0
215.5918,1276.0
215.6641,1356.0
215.7363,1249.0
215.8086,1360.0
215.8809,1280.0
215.9532,1434.0
216.0254,1292.0
216.0977,1296.0
216.17,1364.0
216.2422,1612.0
216.3145,1535.0
216.3867,1582.0
216.459,1414.0
216.5313,1512.0
216.6035,1432.0
216.6758,1697.0
216.748,1749.0
216.8202,1701.0
216.8925,1510.0
216.9647,1416.0
217.037,1438.0
217.1092,1446.0
217.1814,1308.0
