Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		10
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0090 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,680.0
185.0142,586.0
185.0875,688.0
185.1608,663.0
185.2341,703.0
185.3074,588.0
185.3807,739.0
185.454,672.0
185.5273,705.0
185.6006,635.0
185.6739,642.0
185.7472,595.0
185.8205,708.0
185.8938,664.0
185.9671,727.0
186.0403,643.0
186.1136,657.0
186.1869,638.0
186.2601,696.0
186.3334,615.0
186.4067,689.0
186.4799,600.0
186.5532,667.0
186.6265,626.0
186.6997,725.0
186.773,624.0
186.8462,702.0
186.9195,603.0
186.9928,683.0
187.066,616.0
187.1392,694.0
187.2125,627.0
187.2857,765.0
187.3589,689.0
187.4322,732.0
187.5054,673.0
187.5786,763.0
187.6519,696.0
187.7251,762.0
187.7983,682.0
187.8715,768.0
187.9447,633.0
188.018,764.0
188.0912,679.0
188.1644,763.0
188.2376,692.0
188.3108,738.0
188.384,688.0
188.4572,747.0
188.5304,705.0
188.6036,732.0
188.6768,697.0
188.75,786.0
188.8232,719.0
188.8963,766.0
188.9695,728.0
189.0427,768.0
189.1159,695.0
189.1891,805.0
189.2623,727.0
189.3354,784.0
189.4086,730.0
189.4818,783.0
189.5549,704.0
189.6281,841.0
189.7012,748.0
189.7744,789.0
189.8476,687.0
189.9207,750.0
189.9939,784.0
190.067,800.0
190.1402,736.0
190.2133,783.0
190.2864,745.0
190.3596,800.0
190.4327,712.0
190.5059,784.0
190.579,753.0
190.6521,788.0
190.7253,778.0
190.7984,798.0
190.8715,732.0
190.9446,868.0
191.0177,708.0
191.0908,827.0
191.164,799.0
191.2371,856.0
191.3102,776.0
191.3833,830.0
191.4564,753.0
191.5295,921.0
191.6026,738.0
191.6757,880.0
191.7488,809.0
191.8219,880.0
191.895,854.0
191.968,863.0
192.0411,808.0
192.1142,898.0
192.1873,762.0
192.2604,887.0
192.3334,801.0
192.4065,896.0
192.4796,823.0
192.5527,881.0
192.6257,741.0
192.6988,876.0
192.7718,828.0
192.8449,851.0
192.918,812.0
192.991,874.0
193.064,838.0
193.1371,938.0
193.2101,807.0
193.2832,854.0
193.3562,843.0
193.4292,905.0
193.5023,821.0
193.5753,869.0
193.6484,823.0
193.7214,923.0
193.7944,802.0
193.8674,916.0
193.9405,768.0
194.0135,917.0
194.0865,835.0
194.1595,955.0
194.2325,850.0
194.3055,1064.0
194.3785,1054.0
194.4515,1321.0
194.5246,1151.0
194.5975,981.0
194.6705,866.0
194.7435,937.0
194.8165,850.0
194.8895,927.0
194.9625,894.0
195.0355,933.0
195.1085,860.0
195.1815,969.0
195.2544,845.0
195.3274,917.0
195.4004,880.0
195.4734,984.0
195.5463,880.0
195.6193,1004.0
195.6923,924.0
195.7652,992.0
195.8382,840.0
195.9111,980.0
195.9841,894.0
196.057,984.0
196.13,956.0
196.2029,992.0
196.2759,864.0
196.3488,913.0
196.4218,916.0
196.4947,1018.0
196.5676,896.0
196.6406,992.0
196.7135,880.0
196.7864,1048.0
196.8593,947.0
196.9323,1054.0
197.0052,1034.0
197.0781,1114.0
197.151,950.0
197.2239,967.0
197.2969,919.0
197.3697,995.0
197.4427,895.0
197.5156,1055.0
197.5885,1001.0
197.6614,1135.0
197.7343,1079.0
197.8072,1353.0
197.88,1575.0
197.9529,2166.0
198.0258,2103.0
198.0987,1545.0
198.1716,1186.0
198.2445,1147.0
198.3173,1069.0
198.3902,1087.0
198.4631,1052.0
198.5359,1117.0
198.6088,1005.0
198.6817,1146.0
198.7545,1219.0
198.8274,1338.0
198.9003,1582.0
198.9731,2022.0
199.046,1655.0
199.1188,1351.0
199.1917,1149.0
199.2645,1171.0
199.3373,1103.0
199.4102,1123.0
199.483,1095.0
199.5559,1130.0
199.6287,1161.0
199.7015,1377.0
199.7744,1495.0
199.8472,1843.0
199.92,2403.0
199.9928,3454.0
200.0656,3176.0
200.1385,2291.0
200.2113,1601.0
200.2841,1397.0
200.3569,1189.0
200.4297,1272.0
200.5025,1127.0
200.5753,1230.0
200.6481,1146.0
200.7209,1146.0
200.7937,1096.0
200.8665,1183.0
200.9393,1175.0
201.0121,1257.0
201.0848,1163.0
201.1576,1370.0
201.2304,1317.0
201.3032,1473.0
201.3759,1554.0
201.4487,1665.0
201.5215,1693.0
201.5943,1846.0
201.667,1784.0
201.7398,1927.0
201.8125,1708.0
201.8853,1834.0
201.958,1845.0
202.0308,2070.0
202.1035,2297.0
202.1763,2740.0
202.249,3193.0
202.3218,3926.0
202.3945,5005.0
202.4673,6706.0
202.54,7802.0
202.6127,8290.0
202.6855,7443.0
202.7582,6006.0
202.8309,4503.0
202.9036,3741.0
202.9764,3179.0
203.0491,2963.0
203.1218,2707.0
203.1945,2787.0
203.2672,2610.0
203.3399,2601.0
203.4126,2697.0
203.4853,3097.0
203.558,3869.0
203.6307,5073.0
203.7034,5436.0
203.7761,4902.0
203.8488,3508.0
203.9215,2644.0
203.9942,2218.0
204.0669,2188.0
204.1395,2151.0
204.2122,2520.0
204.2849,2974.0
204.3576,3855.0
204.4302,4870.0
204.5029,4121.0
204.5756,2650.0
204.6482,2147.0
204.7209,1825.0
204.7935,1859.0
204.8662,1762.0
204.9389,1849.0
205.0115,1789.0
205.0842,1812.0
205.1568,1843.0
205.2294,2047.0
205.3021,2274.0
205.3747,2728.0
205.4474,3430.0
205.52,4667.0
205.5926,4575.0
205.6653,3559.0
205.7379,3100.0
205.8105,2881.0
205.8831,3085.0
205.9557,3831.0
206.0284,4861.0
206.101,6600.0
206.1736,8522.0
206.2462,10094.0
206.3188,9239.0
206.3914,7910.0
