Laser settings:
	Diode frequency:	5 Hz
	Pulses fired:		105
	Q-Switch blanking:	5
	Q-Switch delay:		201 μs
	Q-Switch presync:	1 μs
Spectrometer settings:
	Integration time:	0.0300 ms
	Integration delay:	0.000 ns
	Averaging:		1
	Trigger mode:		External
	Dynamic Dark Correction:		Disabled


wavelength,intensity
184.9409,628.0
185.0142,582.0
185.0875,640.0
185.1608,629.0
185.2341,670.0
185.3074,600.0
185.3807,665.0
185.454,608.0
185.5273,676.0
185.6006,603.0
185.6739,626.0
185.7472,568.0
185.8205,668.0
185.8938,590.0
185.9671,743.0
186.0403,595.0
186.1136,666.0
186.1869,630.0
186.2601,647.0
186.3334,571.0
186.4067,669.0
186.4799,595.0
186.5532,651.0
186.6265,615.0
186.6997,711.0
186.773,634.0
186.8462,667.0
186.9195,623.0
186.9928,659.0
187.066,617.0
187.1392,711.0
187.2125,617.0
187.2857,701.0
187.3589,647.0
187.4322,772.0
187.5054,683.0
187.5786,708.0
187.6519,676.0
187.7251,739.0
187.7983,746.0
187.8715,815.0
187.9447,746.0
188.018,796.0
188.0912,731.0
188.1644,755.0
188.2376,653.0
188.3108,747.0
188.384,686.0
188.4572,731.0
188.5304,675.0
188.6036,742.0
188.6768,705.0
188.75,799.0
188.8232,713.0
188.8963,719.0
188.9695,683.0
189.0427,770.0
189.1159,717.0
189.1891,788.0
189.2623,751.0
189.3354,811.0
189.4086,737.0
189.4818,816.0
189.5549,758.0
189.6281,849.0
189.7012,863.0
189.7744,878.0
189.8476,806.0
189.9207,859.0
189.9939,826.0
190.067,889.0
190.1402,851.0
190.2133,867.0
190.2864,781.0
190.3596,899.0
190.4327,816.0
190.5059,949.0
190.579,995.0
190.6521,1052.0
190.7253,949.0
190.7984,1128.0
190.8715,1118.0
190.9446,1205.0
191.0177,1134.0
191.0908,1184.0
191.164,1026.0
191.2371,1007.0
191.3102,888.0
191.3833,959.0
191.4564,856.0
191.5295,887.0
191.6026,771.0
191.6757,844.0
191.7488,755.0
191.8219,874.0
191.895,751.0
191.968,847.0
192.0411,796.0
192.1142,823.0
192.1873,779.0
192.2604,859.0
192.3334,775.0
192.4065,896.0
192.4796,801.0
192.5527,907.0
192.6257,817.0
192.6988,873.0
192.7718,880.0
192.8449,854.0
192.918,875.0
192.991,966.0
193.064,912.0
193.1371,984.0
193.2101,951.0
193.2832,1011.0
193.3562,991.0
193.4292,1098.0
193.5023,1132.0
193.5753,1275.0
193.6484,1101.0
193.7214,1175.0
193.7944,983.0
193.8674,1100.0
193.9405,1079.0
194.0135,1220.0
194.0865,1213.0
194.1595,1495.0
194.2325,1434.0
194.3055,1343.0
194.3785,1252.0
194.4515,1376.0
194.5246,1309.0
194.5975,1385.0
194.6705,1261.0
194.7435,1452.0
194.8165,1442.0
194.8895,1776.0
194.9625,1712.0
195.0355,1614.0
195.1085,1380.0
195.1815,1359.0
195.2544,1112.0
195.3274,1272.0
195.4004,1111.0
195.4734,1154.0
195.5463,1071.0
195.6193,1204.0
195.6923,1074.0
195.7652,1091.0
195.8382,1029.0
195.9111,1093.0
195.9841,1020.0
196.057,1013.0
196.13,973.0
196.2029,1042.0
196.2759,970.0
196.3488,1042.0
196.4218,956.0
196.4947,1066.0
196.5676,951.0
196.6406,1059.0
196.7135,907.0
196.7864,1052.0
196.8593,933.0
196.9323,1035.0
197.0052,1091.0
197.0781,1109.0
197.151,1012.0
197.2239,1048.0
197.2969,995.0
197.3697,1083.0
197.4427,1066.0
197.5156,1064.0
197.5885,968.0
197.6614,951.0
197.7343,891.0
197.8072,1021.0
197.88,892.0
197.9529,944.0
198.0258,893.0
198.0987,1003.0
198.1716,834.0
198.2445,932.0
198.3173,866.0
198.3902,964.0
198.4631,881.0
198.5359,983.0
198.6088,836.0
198.6817,951.0
198.7545,876.0
198.8274,856.0
198.9003,885.0
198.9731,880.0
199.046,853.0
199.1188,952.0
199.1917,832.0
199.2645,942.0
199.3373,860.0
199.4102,874.0
199.483,828.0
199.5559,872.0
199.6287,867.0
199.7015,912.0
199.7744,849.0
199.8472,890.0
199.92,834.0
199.9928,917.0
200.0656,894.0
200.1385,910.0
200.2113,823.0
200.2841,933.0
200.3569,820.0
200.4297,919.0
200.5025,865.0
200.5753,955.0
200.6481,914.0
